,Datetime1,DAYTON_MW,Datetime
1950,11,28.0,2022-03-26 06:00:00
1951,12,29.4,2022-03-26 07:00:00
1952,13,30.4,2022-03-26 08:00:00
1953,14,31.233,2022-03-26 09:00:00
1954,15,32.067,2022-03-26 10:00:00
1955,16,32.767,2022-03-26 11:00:00
1956,17,32.7,2022-03-26 12:00:00
1957,18,32.267,2022-03-26 13:00:00
1958,19,31.167,2022-03-26 14:00:00
1959,20,30.233,2022-03-26 15:00:00
1960,21,29.333,2022-03-26 16:00:00
1961,22,28.3,2022-03-26 17:00:00
1962,23,27.567,2022-03-26 18:00:00
1963,00,27.367,2022-03-26 19:00:00
1964,01,27.4,2022-03-26 20:00:00
1965,02,27.5,2022-03-26 21:00:00
1966,03,27.5,2022-03-26 22:00:00
1967,04,27.5,2022-03-26 23:00:00
1968,05,27.5,2022-03-27 00:00:00
1969,06,27.4,2022-03-27 01:00:00
1970,07,27.333,2022-03-27 02:00:00
1971,08,26.933,2022-03-27 03:00:00
1972,09,26.833,2022-03-27 04:00:00
1973,10,27.05,2022-03-27 05:00:00
1974,11,27.6,2022-03-27 06:00:00
1975,12,28.933,2022-03-27 07:00:00
1976,13,30.367,2022-03-27 08:00:00
1977,14,31.6,2022-03-27 09:00:00
1978,15,32.567,2022-03-27 10:00:00
1979,16,33.367,2022-03-27 11:00:00
1980,17,33.5,2022-03-27 12:00:00
1981,18,33.067,2022-03-27 13:00:00
1982,19,32.133,2022-03-27 14:00:00
1983,20,31.3,2022-03-27 15:00:00
1984,21,30.55,2022-03-27 16:00:00
1985,22,29.767,2022-03-27 17:00:00
1986,23,29.1,2022-03-27 18:00:00
1987,00,28.833,2022-03-27 19:00:00
1988,01,28.675,2022-03-27 20:00:00
1989,02,28.5,2022-03-27 21:00:00
1990,03,28.15,2022-03-27 22:00:00
1991,04,27.833,2022-03-27 23:00:00
1992,05,27.5,2022-03-28 00:00:00
1993,06,26.533,2022-03-28 01:00:00
1994,07,26.333,2022-03-28 02:00:00
1995,08,11.25,2022-03-28 03:00:00
1996,09,10.75,2022-03-28 04:00:00
1997,10,11.6,2022-03-28 05:00:00
1998,11,17.033,2022-03-28 06:00:00
1999,12,12.7,2022-03-28 07:00:00
2000,13,13.25,2022-03-28 08:00:00
2001,14,13.433,2022-03-28 09:00:00
2002,15,14.9,2022-03-28 10:00:00
2003,16,13.333,2022-03-28 11:00:00
2004,17,12.033,2022-03-28 12:00:00
2005,18,10.967,2022-03-28 13:00:00
2006,19,10.05,2022-03-28 14:00:00
2007,20,14.533,2022-03-28 15:00:00
2008,21,10.0,2022-03-28 16:00:00
2009,22,9.775,2022-03-28 17:00:00
2010,23,9.9,2022-03-28 18:00:00
2011,00,20.0,2022-03-28 19:00:00
2012,01,26.567,2022-03-28 20:00:00
2013,02,27.5,2022-03-28 21:00:00
2014,03,27.5,2022-03-28 22:00:00
2015,04,27.25,2022-03-28 23:00:00
2016,05,26.933,2022-03-29 00:00:00
2017,06,26.6,2022-03-29 01:00:00
2018,07,26.367,2022-03-29 02:00:00
2019,08,26.375,2022-03-29 03:00:00
2020,09,26.7,2022-03-29 04:00:00
2021,10,27.15,2022-03-29 05:00:00
2022,11,27.633,2022-03-29 06:00:00
2023,12,28.7,2022-03-29 07:00:00
2024,13,30.067,2022-03-29 08:00:00
2025,14,31.367,2022-03-29 09:00:00
2026,15,32.4,2022-03-29 10:00:00
2027,16,33.233,2022-03-29 11:00:00
2028,17,33.667,2022-03-29 12:00:00
2029,18,33.6,2022-03-29 13:00:00
2030,19,33.133,2022-03-29 14:00:00
2031,20,32.533,2022-03-29 15:00:00
2032,21,32.0,2022-03-29 16:00:00
2033,22,31.4,2022-03-29 17:00:00
2034,23,30.7,2022-03-29 18:00:00
2035,00,30.1,2022-03-29 19:00:00
2036,01,29.467,2022-03-29 20:00:00
2037,02,28.9,2022-03-29 21:00:00
2038,03,28.367,2022-03-29 22:00:00
2039,04,27.9,2022-03-29 23:00:00
2040,05,21.967,2022-03-30 00:00:00
2041,06,8.367,2022-03-30 01:00:00
2042,07,8.767,2022-03-30 02:00:00
2043,08,9.1,2022-03-30 03:00:00
2044,09,9.867,2022-03-30 04:00:00
2045,10,11.3,2022-03-30 05:00:00
2046,11,11.75,2022-03-30 06:00:00
2047,12,12.233,2022-03-30 07:00:00
2048,13,13.0,2022-03-30 08:00:00
2049,14,13.267,2022-03-30 09:00:00
2050,15,13.433,2022-03-30 10:00:00
2051,16,13.475,2022-03-30 11:00:00
2052,17,12.533,2022-03-30 12:00:00
2053,18,11.467,2022-03-30 13:00:00
2054,19,10.75,2022-03-30 14:00:00
2055,20,10.9,2022-03-30 15:00:00
2056,21,11.0,2022-03-30 16:00:00
2057,22,10.7,2022-03-30 17:00:00
2058,23,11.567,2022-03-30 18:00:00
2059,00,22.833,2022-03-30 19:00:00
2060,01,26.7,2022-03-30 20:00:00
2061,02,27.65,2022-03-30 21:00:00
2062,03,27.8,2022-03-30 22:00:00
2063,04,27.7,2022-03-30 23:00:00
2064,05,27.45,2022-03-31 00:00:00
2065,06,27.033,2022-03-31 01:00:00
2066,07,26.1,2022-03-31 02:00:00
2067,08,24.967,2022-03-31 03:00:00
2068,09,25.0,2022-03-31 04:00:00
2069,10,25.8,2022-03-31 05:00:00
2070,11,27.2,2022-03-31 06:00:00
2071,12,28.7,2022-03-31 07:00:00
2072,13,30.05,2022-03-31 08:00:00
2073,14,31.3,2022-03-31 09:00:00
2074,15,32.367,2022-03-31 10:00:00
2075,16,33.6,2022-03-31 11:00:00
2076,17,33.967,2022-03-31 12:00:00
2077,18,33.4,2022-03-31 13:00:00
2078,19,32.167,2022-03-31 14:00:00
2079,20,30.767,2022-03-31 15:00:00
2080,21,29.44,2022-03-31 16:00:00
2081,22,28.7,2022-03-31 17:00:00
2082,23,28.1,2022-03-31 18:00:00
2083,00,27.8,2022-03-31 19:00:00
2084,01,27.8,2022-03-31 20:00:00
2085,02,27.733,2022-03-31 21:00:00
2086,03,27.5,2022-03-31 22:00:00
2087,04,27.133,2022-03-31 23:00:00
2088,05,26.85,2022-04-01 00:00:00
2089,06,26.533,2022-04-01 01:00:00
2090,07,26.267,2022-04-01 02:00:00
2091,08,25.933,2022-04-01 03:00:00
2092,09,26.167,2022-04-01 04:00:00
2093,10,27.133,2022-04-01 05:00:00
2094,11,28.5,2022-04-01 06:00:00
2095,12,30.1,2022-04-01 07:00:00
2096,13,31.6,2022-04-01 08:00:00
2097,14,32.8,2022-04-01 09:00:00
2098,15,33.6,2022-04-01 10:00:00
2099,16,33.6,2022-04-01 11:00:00
2100,17,33.35,2022-04-01 12:00:00
2101,18,32.867,2022-04-01 13:00:00
2102,19,31.867,2022-04-01 14:00:00
2103,20,30.7,2022-04-01 15:00:00
2104,21,29.633,2022-04-01 16:00:00
2105,22,28.7,2022-04-01 17:00:00
2106,23,27.975,2022-04-01 18:00:00
2107,00,27.367,2022-04-01 19:00:00
2108,01,27.167,2022-04-01 20:00:00
2109,02,26.867,2022-04-01 21:00:00
2110,03,26.567,2022-04-01 22:00:00
2111,04,26.2,2022-04-01 23:00:00
2112,05,25.85,2022-04-02 00:00:00
2113,06,25.467,2022-04-02 01:00:00
2114,07,25.167,2022-04-02 02:00:00
2115,08,24.833,2022-04-02 03:00:00
2116,09,25.4,2022-04-02 04:00:00
2117,10,26.667,2022-04-02 05:00:00
2118,11,27.933,2022-04-02 06:00:00
2119,12,29.367,2022-04-02 07:00:00
2120,13,30.567,2022-04-02 08:00:00
2121,14,31.667,2022-04-02 09:00:00
2122,15,32.4,2022-04-02 10:00:00
2123,16,30.6,2022-04-02 11:00:00
2124,17,31.633,2022-04-02 12:00:00
2125,18,31.575,2022-04-02 13:00:00
2126,19,30.8,2022-04-02 14:00:00
2127,20,30.0,2022-04-02 15:00:00
2128,21,29.033,2022-04-02 16:00:00
2129,22,28.0,2022-04-02 17:00:00
2130,23,27.3,2022-04-02 18:00:00
2131,00,26.95,2022-04-02 19:00:00
2132,01,26.8,2022-04-02 20:00:00
2133,02,26.433,2022-04-02 21:00:00
2134,03,25.967,2022-04-02 22:00:00
2135,04,25.567,2022-04-02 23:00:00
2136,05,25.133,2022-04-03 00:00:00
2137,06,24.75,2022-04-03 01:00:00
2138,07,24.533,2022-04-03 02:00:00
2139,08,24.4,2022-04-03 03:00:00
2140,09,24.733,2022-04-03 04:00:00
2141,10,25.7,2022-04-03 05:00:00
2142,11,27.2,2022-04-03 06:00:00
2143,12,28.7,2022-04-03 07:00:00
2144,13,30.2,2022-04-03 08:00:00
2145,14,31.367,2022-04-03 09:00:00
2146,15,32.2,2022-04-03 10:00:00
2147,16,32.633,2022-04-03 11:00:00
2148,17,32.6,2022-04-03 12:00:00
2149,18,32.067,2022-04-03 13:00:00
2150,19,31.067,2022-04-03 14:00:00
2151,20,29.9,2022-04-03 15:00:00
2152,21,28.8,2022-04-03 16:00:00
2153,22,27.767,2022-04-03 17:00:00
2154,23,26.933,2022-04-03 18:00:00
2155,00,26.567,2022-04-03 19:00:00
2156,01,26.233,2022-04-03 20:00:00
2157,02,25.833,2022-04-03 21:00:00
2158,03,25.45,2022-04-03 22:00:00
2159,04,25.033,2022-04-03 23:00:00
2160,05,24.533,2022-04-04 00:00:00
2161,06,24.033,2022-04-04 01:00:00
2162,07,23.767,2022-04-04 02:00:00
2163,08,23.767,2022-04-04 03:00:00
2164,09,24.533,2022-04-04 04:00:00
2165,10,25.05,2022-04-04 05:00:00
2166,11,26.433,2022-04-04 06:00:00
2167,12,28.2,2022-04-04 07:00:00
2168,13,29.967,2022-04-04 08:00:00
2169,14,31.433,2022-04-04 09:00:00
2170,15,32.3,2022-04-04 10:00:00
2171,16,33.0,2022-04-04 11:00:00
2172,17,19.867,2022-04-04 12:00:00
2173,18,11.85,2022-04-04 13:00:00
2174,19,10.6,2022-04-04 14:00:00
2175,20,13.667,2022-04-04 15:00:00
2176,21,13.433,2022-04-04 16:00:00
2177,22,20.467,2022-04-04 17:00:00
2178,23,24.633,2022-04-04 18:00:00
2179,00,25.5,2022-04-04 19:00:00
2180,01,25.875,2022-04-04 20:00:00
2181,02,25.767,2022-04-04 21:00:00
2182,03,25.433,2022-04-04 22:00:00
2183,04,24.967,2022-04-04 23:00:00
2184,05,24.533,2022-04-05 00:00:00
2185,06,24.15,2022-04-05 01:00:00
2186,07,23.933,2022-04-05 02:00:00
2187,08,24.033,2022-04-05 03:00:00
2188,09,24.633,2022-04-05 04:00:00
2189,10,25.833,2022-04-05 05:00:00
2190,11,27.4,2022-04-05 06:00:00
